count,date,title,description,org_link,link
57,20240810,IM캐피탈 <b>IT</b> 직무 <b>채용 공고</b> 및 지원 전략,"<b>채용 공고</b>와 지원전략에 대해서 알아보고자 합니다. <b>채용</b>분야 <b>채용</b>분야에 대해서 먼저 알아보겠습니다. 일반직무와 <b>it</b>직무에 대해서 모집을 합니다. 특히나 <b>IT</b>직무는 0명을 <b>채용</b>하며, PI/<b>IT</b>기획, <b>개발</b>/운영... ",https://blog.naver.com/neulbocoach/223542852505,https://blog.naver.com/neulbocoach/223542852505
58,20240213,하나금융티아이 금융<b>IT</b> <b>채용 공고</b> 및 지원전략 연봉 알아보기,<b>채용공고</b> 모집부문은 금융<b>IT</b> 서비스 <b>개발</b>/운영이며 총 인원은 00명으로 초거대 모집<b>공고</b>라고 볼 수... 또한 금융사로 집중되는 외국환 무역금융 수출입 문서를 학습해 얻은 방대한 금융특화 <b>데이터</b>와 다양한... ,https://blog.naver.com/neulbocoach/223352587228,https://blog.naver.com/neulbocoach/223352587228
59,20231213,아프리카TV <b>개발</b> <b>채용 공고</b>로 지원전략 분석하기,"Global 서비스 LIVE/VOD 플레이어 <b>개발</b> 5. QA 6. 네트워크 엔지니어 7. 플랫폼 서비스 기획 8. <b>데이터</b> 분석 및 지표설계 여기까지가 <b>IT</b>관련 <b>채용</b> 직무이며, 나머지는 PD나 기타 다른 직군입니다. 아프리카TV <b>채용</b>... ",https://blog.naver.com/neulbocoach/223291357547,https://blog.naver.com/neulbocoach/223291357547
60,20230828,카카오뱅크 <b>데이터</b>분석 <b>채용공고</b> 자소서 지원 전략,오늘 <b>공고</b>는 한동안은 경력직만 뽑던 것으로 유명했던 카카오뱅크 <b>채용공고</b>에 대해서 알려드릴려고... 지원관련 정보 <b>데이터</b> 분석 직무라고 해요 코딩테스트전형이 따로 마련되어있습니다. 일반적인 <b>IT개발</b>... ,https://blog.naver.com/neulbocoach/223195955887,https://blog.naver.com/neulbocoach/223195955887
61,20240801,한국평가<b>데이터</b> <b>IT</b> 정규직 <b>채용</b>,"안녕하세요 생소할만한 기업일수 있는 한국평가<b>데이터</b> <b>IT</b> 정규직 <b>채용 공고</b>에 대해서 알아보고자... 모집부문 모집부문은 <b>IT</b>에서는 인프라 운영과 DBA를 모집한다고 합니다, 해당 <b>공고</b>에서는 <b>개발</b>자가 아닌... ",https://blog.naver.com/neulbocoach/223532910885,https://blog.naver.com/neulbocoach/223532910885
62,20240203,은행연합회 <b>IT</b> <b>채용 공고</b> 및 지원전략 알아보기,그리고 <b>IT</b>(정보보안)과 <b>IT</b>(<b>개발</b>)입니다. 저번 <b>IT</b> 모집에서는 정보보안을 모집안했던 것으로 기억하는데 이번에는 보안쪽도 모집하네요. 우선 해당 <b>채용 공고</b>가 자소설닷컴에는 올라오진 않았던 것 같아서 많은... ,https://blog.naver.com/neulbocoach/223343238903,https://blog.naver.com/neulbocoach/223343238903
63,20240115,"IBK 연금보험 <b>IT</b> <b>채용 공고</b>, 금융권 경력직 알아보기",오늘은 IBK 연금보험 <b>IT</b> <b>채용 공고</b>를 통해 금융권 경력직 <b>채용</b>에 대해서도 알아보도록 하겠습니다. IBK... 수준의 <b>IT</b> 담당자분들은 금융권 경력직으로 취직이 잘 되는 편입니다. 하지만 그 외에 순수한 <b>개발</b>만... ,https://blog.naver.com/neulbocoach/223322718919,https://blog.naver.com/neulbocoach/223322718919
64,20240805,라이나손해보험 <b>IT 개발</b> 인턴 <b>채용</b> 취업분석하기,안녕하세요 오늘은 라이나손해보험 <b>IT 개발</b> 인턴 <b>채용 공고</b>에 대해서 알아보고 취업 분석 및 꿀팁에 대해서도 알아보도록 하겠습니다. <b>채용공고</b>에 대하여 2024년 라이나손해보험 인턴 <b>채용</b>의 명칭은 Chubb Career... ,https://blog.naver.com/neulbocoach/223537524119,https://blog.naver.com/neulbocoach/223537524119
65,20240805,프론트엔드 학원 부트캠프 강의 <b>IT</b> <b>채용</b> 도전!,<b>IT</b> 업계의 성장으로 웹 <b>개발</b> 입문을 원하는 분들도 같이 늘어나고 있습니다. 그래서 오늘은 '프론트엔드 학원 부트캠프 강의 <b>IT</b> <b>채용</b> 도전!'이라는 주제로 관련 직무 취업을 위한 정보를 알려드리겠습니다. 1.... ,https://blog.naver.com/sunsun0621/223536896809,https://blog.naver.com/sunsun0621/223536896809
66,20240802,마이다스아이티 <b>채용</b> 전환형 인턴십 <b>공고</b> (역량검사만 보고 합격!),마이다스 <b>채용공고</b>  지원자격 성장하고 싶은 누구나(학력 무관) 해외 여행 결격 사유 없는자 남성의... 우대사항 <b>IT개발</b>/ <b>데이터</b> 분석 기초적 이해와 관심 3. 전형 절차 지원 일정 ~ 8월 8일 오후 5시 마감... ,https://blog.naver.com/ve_getable/223534275593,https://blog.naver.com/ve_getable/223534275593
67,20240725,한국선급(KR) 2024년 1차 <b>채용</b> #연구직 #<b>IT</b> #ICT,"1차 직원 <b>채용 공고</b> 자세히 확인하기 :: 해사업계의 디지털 전환을 이끌어 가는 KR AI, 빅<b>데이터</b>... 서비스를 <b>개발</b>해오고 있습니다. 디지털 기술을 바탕으로 더욱 정확하고, 신뢰성 있는 기술 서비스... ",https://blog.naver.com/krblog/223523929819,https://blog.naver.com/krblog/223523929819
68,20240812,기아 PT면접 (품질관리 직무) 후기│7월 경력직 <b>채용 공고</b>,기아자동차 6월 경력직 <b>채용</b>에 이어서 7월 <b>채용공고</b>도 마감되었습니다. 6월 지원자분들 중에서는 2차... 기아 7월 경력<b>채용</b> 부문 부문 모집분야 경력조건 AVP SW/<b>데이터</b> 기반 사업기획 <b>개발</b> 2년 이상 SW기반... ,https://blog.naver.com/sheis277/223545345945,https://blog.naver.com/sheis277/223545345945
69,20240730,HL만도면접 1차면접 후기 (+ 신입/ 경력 <b>채용 공고</b>),HL만도 <b>채용</b>부문 [ 평택/ 원주/ 익산 근무 <b>공고</b> ] #경력직 모집부문 수행업무 지원자격 우대사항 QA 품질 정보 접수/ 검토 필드 <b>데이터</b> 분석 및 개선 필드 클레임 저감 활동 품질 문제 고객 대응 공학 계열... ,https://blog.naver.com/ve_getable/223530784827,https://blog.naver.com/ve_getable/223530784827
70,20240311,삼성그룹 <b>채용</b> 일정 2024년 상반기 3급 신입사원 <b>채용공고</b>,플랫폼기획직 - <b>데이터</b>기획직 - 제작직(Art) - 제작직(CW) - UI/UX디자인직 - 경영지원직(재무)... 상품<b>개발</b>.계리 - 자산운용 - 디지털 - <b>IT</b> 삼성그룹 <b>채용</b> 일정 2024년 상반기 3급 신입사원 <b>채용공고</b>에 대해서... ,https://blog.naver.com/incruit1/223379785359,https://blog.naver.com/incruit1/223379785359
71,20240805,현대오토에버 <b>채용 공고</b> 소개,"현대오토에버의 매력적인 <b>채용</b> 프로그램 소개 현대오토에버는 차세대 모빌리티 솔루션을 <b>개발</b>하는 기업으로서, 혁신적인 소프트웨어 및 <b>IT</b> 시스템을 제공하며 지속적인 성장을 이루고 있습니다. 이러한... ",https://shdhw472urt.tistory.com/1736,https://shdhw472urt.tistory.com/1736
72,20240809,서울특별시50플러스재단 2024년 제3차 정규직 <b>채용</b> 모집<b>공고</b>,"15 ~ 정년 정규직 사업·행정 7급 6 중장년의 요구, 역량 및 시장을 분석하여 이·전직, 역량<b>개발</b>, 창업... kr/#/recruitment/detail/62 &amp; &amp; &amp; 지금까지 2024년도 서울시50플러스재단 <b>채용공고</b>를 확인해보았습니다.... ",https://blog.naver.com/itbank21c/223541993865,https://blog.naver.com/itbank21c/223541993865
73,20240813,"새마을금고 <b>채용 공고</b>, 자소서, 연봉(2024년 하반기)","새마을금고 <b>채용 공고</b>, 자소서, 연봉(2024년 하반기) 새마을금고 <b>채용</b> 분야 및 인원 총 220명을 선발하는... 제출 <b>데이터</b>를 통해 연봉을 예측해볼 수 있을 것 같습니다. 전체 평균연봉은 5,680만원이며, 올해... ",https://blog.naver.com/dr_gong_/223545999036,https://blog.naver.com/dr_gong_/223545999036
74,20240808,"장수군, 사람인과 잡코리아에서 다양한 일자리 <b>채용공고</b>!","사람인 홈페이지를 통해 총무, 법무, 사무, 마케팅, 홍보, 조사, 인사, 노무, 회계, 세무, 재무, 기획, 전략, 미디어, 문화, 스포츠, <b>IT개발</b>, <b>데이터</b> 등 각종 직업의 <b>채용공고</b>를 확인할 수 있습니다. 장수군 잡코리아... ",https://blog.naver.com/zkzhzorwn666/223541069115,https://blog.naver.com/zkzhzorwn666/223541069115
75,20240701,"2024 신한DS 신입 <b>채용공고</b>, 자소서 항목, 작성팁 총정리... ",2024 신한DS 신입사원 <b>채용공고</b>_자소서 항목 &amp; 작성팁  목차 - 모집분야 - 공통 자격요건 - 접수기간 및 지원방법 - 전형절차 - 기타사항 - 자소서 항목 - 자소서 작성팁 모집분야 직무 내용 근무지 ICT <b>개발</b>... ,https://blog.naver.com/staffs00/223497173164,https://blog.naver.com/staffs00/223497173164
76,20240605,"<b>채용 공고</b>, 자소서 항목, 예시, 작성법까지 합격 가이드... ","기계 <b>데이터</b> 분석 기반 AI 모델 <b>개발</b> 발전 주기기 AI 모델 <b>개발</b> (석사 이상) 통계, 응용통계 경영지원 재무 회계 결산, 자금 조달 및 운용, 국내/외 보증 관리 상경 HR 인사 및 노무관리 (평가, 보상, <b>채용</b>... ",https://blog.naver.com/staffs00/223469580341,https://blog.naver.com/staffs00/223469580341
77,20240801,77점+ 우대/2024년 통일부 청년인턴 3차 <b>채용 공고</b>(~8/11),"▶자세히보기 : 통일부 <b>채용공고</b> 근무조건 신분 공무원의 사무를 보조하는 공무원이 아닌 근로자... 지원 <b>데이터</b> 자료관리(수집, 품질관리 등) 지원 각종 회의 및 행사준비, 홍보 및 언론 모니터링 지원 그... ",https://blog.naver.com/gtelpkorea/223532951767,https://blog.naver.com/gtelpkorea/223532951767
78,20240805,iM뱅크 <b>채용 공고</b> 2024년 하반기 전문직원 모집,"빅<b>데이터</b>시스템전문가, AI<b>개발</b>전문가, 자산운용전문인력, 경영컨설턴트, 회계사 등 총 22개 분야에서 경력 전문 직원을 <b>채용</b>한다고 밝혔다. 8월 16일(금)까지 iM뱅크(아이엠뱅크) 홈페이지를 통해 지원서를... ",https://blog.naver.com/fyndignews/223537306390,https://blog.naver.com/fyndignews/223537306390
79,20240722,양평군 구인구직 정보 및 <b>채용공고</b> 알아보기!,"▼▼▼▼▼자세한 내용 확인하기▼▼▼▼▼ 양평군 구인구직 정보 및 <b>채용공고</b> 알아보기!... 양평군 사람인 홈페이지에는 회계, 세무, 재무, 기획, 전략, <b>IT개발</b>, <b>데이터</b>, 마케팅, 홍보, 조사, 미디어, 문화, 스포츠... ",https://blog.naver.com/hhqoyvvaw592/223521310368,https://blog.naver.com/hhqoyvvaw592/223521310368
80,20240720,[<b>채용공고</b>] 7월 3주차 : 이루잡이 전달하는 주간 공채 소식,자동차부품수출 / <b>개발</b> / 환경안전 / 자재 솔루션엔지니어 / <b>데이터</b>분석 / Dell 영업 / DBA / Work Framwork 및... <b>IT</b>.보안 영업 / <b>개발</b> / 설계.해석 / 생산관리 / 안전.환경 / 설계.공정<b>개발</b> / <b>개발</b> 소재지: 전국 <b>채용</b>절... ,https://blog.naver.com/irujob/223519294526,https://blog.naver.com/irujob/223519294526
81,20240814,2024년 수협은행 신입행원 <b>채용 공고</b> (일반직 3급 행원),서비스 <b>개발</b>/운영 <b>IT</b> 인프라 운영/관리 디지털채널 서비스 <b>개발</b>/운영 뱅킹서비스 <b>개발</b>/운영 신기술... 제출 <b>채용공고</b> 확인 및 문의처 문의처 ○ <b>채용</b> 사이트 내 Q&amp;A 게시판 지금까지 2024년 수협은행 신입행원... ,https://blog.naver.com/runplusdev/223547530715,https://blog.naver.com/runplusdev/223547530715
82,20240716,[추천_<b>채용</b><b>it</b>슈]당장 지원해야할 <b>채용공고</b>(7월)/금융권 <b>채용</b>... ,"인사관리_<b>데이터</b>분석 관련 역량 총무_초대졸이상,보험관련 자격보유자 ✅️고용형태:정규직/계약직(총무) &lt;금융권 경력쌓기에 적합한 <b>채용공고</b> 기준&gt; 계약직의 경우 기간을 다 채우지 않아도 무방합니다!... ",https://blog.naver.com/eunci87/223514881910,https://blog.naver.com/eunci87/223514881910
83,20240809,하나캐피탈 디지털 <b>채용</b>연계형 인턴 <b>채용 공고</b> 및 지원전략,안녕하세요 오늘은 하나캐피탈 디지털 <b>채용</b>연계형 인턴 <b>채용공고</b> 및 지원전략에 대해서 알아보고자... 실질적인 <b>개발</b>보다는 외주를 통한 전형적인 과거 은행 업무를 한다고 보시면 됩니다. 자격조건 디지털... ,https://blog.naver.com/neulbocoach/223541829121,https://blog.naver.com/neulbocoach/223541829121
84,20240812,Kt sat 정보보안 <b>채용 공고</b> 및 지원전략,안녕하세요 오늘은 kt sat 기업의 정보보안 직무 <b>채용 공고</b> 및 지원전략에 대해서 알아보고자 합니다.... 위성 서비스 품질 향상과 고객 만족도 제고를 위해 빅<b>데이터</b> 기반 실시간 장애 탐지 시스템을 <b>개발</b>했으... ,https://blog.naver.com/neulbocoach/223545069607,https://blog.naver.com/neulbocoach/223545069607
85,20240701,[<b>채용공고</b>] 국민연금공단 기금운용본부에서... ,요망 <b>채용공고</b> 바로 가기 &gt; 전형절차 안내 전형절차 전형방법 서류전형 ▸(선발인원) <b>채용</b>예정인원의... 수립 ▸기금정보 <b>IT</b>인프라 <b>데이터</b> 아키텍처(DA) 수립 ▸기금정보 <b>IT</b>인프라 테크니컬 아키텍처(TA) 수립... ,https://blog.naver.com/pro_nps/223497719944,https://blog.naver.com/pro_nps/223497719944
86,20220816,기업은행(IBK) <b>채용</b>예정 <b>공고</b> (2022년 하반기)- 2022년... ,"2022년 하반기 신입행원 지원 준비 중이신 분들은 간략하게 상반기 <b>채용공고</b> 내용을 브리핑 해드리니... 디지털기초(<b>데이터</b>이해, SQL기본 등) 2) 디지털 (80문항) - NCS직업기초(객관식 20) : 의/수/문/자... ",https://blog.naver.com/geston/222849505621,https://blog.naver.com/geston/222849505621
87,20240724,부산 서구 구인구직 정보와 <b>채용공고</b> 한눈에!,"▼▼▼▼▼자세한 내용 확인하기▼▼▼▼▼ 부산 서구 구인구직 정보와 <b>채용공고</b> 한눈에!... 일자리 <b>채용</b>정보를 얻을 수 있습니다. 기획, 전략, 회계, 세무, <b>IT개발</b>, <b>데이터</b>, 인사, 노무, 미디어, 문화, 스포츠... ",https://blog.naver.com/hhqoyvvaw592/223523527875,https://blog.naver.com/hhqoyvvaw592/223523527875
88,20240805,"찾는 가장 빠른 방법 | 구인구직 정보, <b>채용 공고</b>, 지역 특성","<b>IT</b>/ * <b>IT 개발</b>, <b>데이터</b> 분석, 웹/앱 <b>개발</b>, 시스템 운영 등 * 유통/ * 매장 판매, 고객 서비스, 물류, 배송 등 3️⃣이천 교차로 인근 <b>채용</b> 정보 얻기 * 온라인 <b>채용</b> 잡코리아, 사람인, 워크넷 등을 통해 이천 지역 <b>채용</b>... ",https://blog.naver.com/display12382/223537432934,https://blog.naver.com/display12382/223537432934
89,20240806,밀양 교차로 지역 구인구직 정보| 최신 <b>채용 공고</b> 및 유망 직종... ,"밀양 교차로 지역 구인구직 정보| 최신 <b>채용 공고</b> 및 유망 직종 | 밀양, 교차로, 일자리, <b>채용</b> 밀양... * 이에 따라 <b>IT 개발</b>, <b>데이터</b> 분석 소프트웨어 <b>개발</b> 등 첨단 기술 관련 일자리가 늘어날 것으로 예상됩니다.... ",https://blog.naver.com/display12382/223538910077,https://blog.naver.com/display12382/223538910077
90,20231213,삼성SDS <b>채용 공고</b> 정보 - 어어어어!,"삼성SDS의 <b>채용</b> 절차는 어떻게 되나요? A1. 삼성SDS는 <b>채용 공고</b>를 올리고, 지원서 접수 및 서류 전형... 직무를 <b>채용</b>하나요? A2. 삼성SDS는 소프트웨어 <b>개발</b>, 클라우드 컴퓨팅, 빅<b>데이터</b> 분석, <b>IT</b> 인프라 관리... ",https://enrwpog8693.tistory.com/2061,https://enrwpog8693.tistory.com/2061
91,20210310,<b>채용공고</b> &gt; <b>개발</b>직군,엑심베이 피플 &gt; <b>채용공고</b> &gt; <b>개발</b>직군 &gt; 일반직군 Creers <b>채용공고</b> &gt; <b>개발</b>직군 엑심베이와 함께... 분 • <b>데이터</b> 분석이 가능하신 분 • <b>IT</b>기업 QA 및 기술응대 업무의 경험이 있으신 분 • 적극적인... ,https://blog.naver.com/eximbay/222270925235,https://blog.naver.com/eximbay/222270925235
